PLANE_ID,SATELLITES,RAAN,INCLINATION,ARG_OF_PERIGEE,PERIOD,APOGEE,PERIGEE,ARC_BEGIN,ARC_END,SUB_CONSTELLATION,RAAN
3811,1,171.6,48,0,5481,340,340,0,360,VLEO,171.6
3812,1,171.6,48,0,5481,340,340,0,360,VLEO,171.6
3813,1,171.8,48,0,5481,340,340,0,360,VLEO,171.8
3814,1,171.8,48,0,5481,340,340,0,360,VLEO,171.8
3815,1,172.1,48,0,5481,340,340,0,360,VLEO,172.1
3816,1,172.1,48,0,5481,340,340,0,360,VLEO,172.1
3817,1,172.4,48,0,5481,340,340,0,360,VLEO,172.4
3818,1,172.4,48,0,5481,340,340,0,360,VLEO,172.4
3819,1,172.7,48,0,5481,340,340,0,360,VLEO,172.7
3820,1,172.7,48,0,5481,340,340,0,360,VLEO,172.7
3821,1,173,48,0,5481,340,340,0,360,VLEO,173
3822,1,173,48,0,5481,340,340,0,360,VLEO,173
3823,1,173.3,48,0,5481,340,340,0,360,VLEO,173.3
3824,1,173.3,48,0,5481,340,340,0,360,VLEO,173.3
3825,1,173.6,48,0,5481,340,340,0,360,VLEO,173.6
3826,1,173.6,48,0,5481,340,340,0,360,VLEO,173.6
3827,1,173.9,48,0,5481,340,340,0,360,VLEO,173.9
3828,1,173.9,48,0,5481,340,340,0,360,VLEO,173.9
3829,1,174.2,48,0,5481,340,340,0,360,VLEO,174.2
3830,1,174.2,48,0,5481,340,340,0,360,VLEO,174.2
3831,1,174.5,48,0,5481,340,340,0,360,VLEO,174.5
3832,1,174.5,48,0,5481,340,340,0,360,VLEO,174.5
3833,1,174.7,48,0,5481,340,340,0,360,VLEO,174.7
3834,1,174.8,48,0,5481,340,340,0,360,VLEO,174.8
3835,1,175,48,0,5481,340,340,0,360,VLEO,175
3836,1,175,48,0,5481,340,340,0,360,VLEO,175
3837,1,175.3,48,0,5481,340,340,0,360,VLEO,175.3
3838,1,175.3,48,0,5481,340,340,0,360,VLEO,175.3
3839,1,175.6,48,0,5481,340,340,0,360,VLEO,175.6
3840,1,175.6,48,0,5481,340,340,0,360,VLEO,175.6
3841,1,175.9,48,0,5481,340,340,0,360,VLEO,175.9
3842,1,175.9,48,0,5481,340,340,0,360,VLEO,175.9
3843,1,176.2,48,0,5481,340,340,0,360,VLEO,176.2
3844,1,176.2,48,0,5481,340,340,0,360,VLEO,176.2
3845,1,176.5,48,0,5481,340,340,0,360,VLEO,176.5
3846,1,176.5,48,0,5481,340,340,0,360,VLEO,176.5
3847,1,176.8,48,0,5481,340,340,0,360,VLEO,176.8
3848,1,176.8,48,0,5481,340,340,0,360,VLEO,176.8
3849,1,177.1,48,0,5481,340,340,0,360,VLEO,177.1
3850,1,177.1,48,0,5481,340,340,0,360,VLEO,177.1
3851,1,177.4,48,0,5481,340,340,0,360,VLEO,177.4
3852,1,177.4,48,0,5481,340,340,0,360,VLEO,177.4
3853,1,177.7,48,0,5481,340,340,0,360,VLEO,177.7
3854,1,177.7,48,0,5481,340,340,0,360,VLEO,177.7
3855,1,177.9,48,0,5481,340,340,0,360,VLEO,177.9
3856,1,177.9,48,0,5481,340,340,0,360,VLEO,177.9
3857,1,178.2,48,0,5481,340,340,0,360,VLEO,178.2
3858,1,178.2,48,0,5481,340,340,0,360,VLEO,178.2
3859,1,178.5,48,0,5481,340,340,0,360,VLEO,178.5
3860,1,178.5,48,0,5481,340,340,0,360,VLEO,178.5
3861,1,178.8,48,0,5481,340,340,0,360,VLEO,178.8
3862,1,178.8,48,0,5481,340,340,0,360,VLEO,178.8
3863,1,179.1,48,0,5481,340,340,0,360,VLEO,179.1
3864,1,179.1,48,0,5481,340,340,0,360,VLEO,179.1
3865,1,179.4,48,0,5481,340,340,0,360,VLEO,179.4
3866,1,179.4,48,0,5481,340,340,0,360,VLEO,179.4
3867,1,179.7,48,0,5481,340,340,0,360,VLEO,179.7
3868,1,179.7,48,0,5481,340,340,0,360,VLEO,179.7
3869,1,180,48,0,5481,340,340,0,360,VLEO,180
3870,1,180,48,0,5481,340,340,0,360,VLEO,180
3871,1,180.3,48,0,5481,340,340,0,360,VLEO,180.3
3872,1,180.3,48,0,5481,340,340,0,360,VLEO,180.3
3873,1,180.6,48,0,5481,340,340,0,360,VLEO,180.6
3874,1,180.6,48,0,5481,340,340,0,360,VLEO,180.6
3875,1,180.8,48,0,5481,340,340,0,360,VLEO,180.8
3876,1,180.9,48,0,5481,340,340,0,360,VLEO,180.9
3877,1,181.1,48,0,5481,340,340,0,360,VLEO,181.1
3878,1,181.1,48,0,5481,340,340,0,360,VLEO,181.1
3879,1,181.4,48,0,5481,340,340,0,360,VLEO,181.4
3880,1,181.4,48,0,5481,340,340,0,360,VLEO,181.4
3881,1,181.7,48,0,5481,340,340,0,360,VLEO,181.7
3882,1,181.7,48,0,5481,340,340,0,360,VLEO,181.7
3883,1,182,48,0,5481,340,340,0,360,VLEO,182
3884,1,182,48,0,5481,340,340,0,360,VLEO,182
3885,1,182.3,48,0,5481,340,340,0,360,VLEO,182.3
3886,1,182.3,48,0,5481,340,340,0,360,VLEO,182.3
3887,1,182.6,48,0,5481,340,340,0,360,VLEO,182.6
3888,1,182.6,48,0,5481,340,340,0,360,VLEO,182.6
3889,1,182.9,48,0,5481,340,340,0,360,VLEO,182.9
3890,1,182.9,48,0,5481,340,340,0,360,VLEO,182.9
3891,1,183.2,48,0,5481,340,340,0,360,VLEO,183.2
3892,1,183.2,48,0,5481,340,340,0,360,VLEO,183.2
3893,1,183.5,48,0,5481,340,340,0,360,VLEO,183.5
3894,1,183.5,48,0,5481,340,340,0,360,VLEO,183.5
3895,1,183.8,48,0,5481,340,340,0,360,VLEO,183.8
3896,1,183.8,48,0,5481,340,340,0,360,VLEO,183.8
3897,1,184,48,0,5481,340,340,0,360,VLEO,184
3898,1,184,48,0,5481,340,340,0,360,VLEO,184
3899,1,184.3,48,0,5481,340,340,0,360,VLEO,184.3
3900,1,184.3,48,0,5481,340,340,0,360,VLEO,184.3
3901,1,184.6,48,0,5481,340,340,0,360,VLEO,184.6
3902,1,184.6,48,0,5481,340,340,0,360,VLEO,184.6
3903,1,184.9,48,0,5481,340,340,0,360,VLEO,184.9
3904,1,184.9,48,0,5481,340,340,0,360,VLEO,184.9
3905,1,185.2,48,0,5481,340,340,0,360,VLEO,185.2
3906,1,185.2,48,0,5481,340,340,0,360,VLEO,185.2
3907,1,185.5,48,0,5481,340,340,0,360,VLEO,185.5
3908,1,185.5,48,0,5481,340,340,0,360,VLEO,185.5
3909,1,185.8,48,0,5481,340,340,0,360,VLEO,185.8
3910,1,185.8,48,0,5481,340,340,0,360,VLEO,185.8
3911,1,186.1,48,0,5481,340,340,0,360,VLEO,186.1
3912,1,186.1,48,0,5481,340,340,0,360,VLEO,186.1
3913,1,186.4,48,0,5481,340,340,0,360,VLEO,186.4
3914,1,186.4,48,0,5481,340,340,0,360,VLEO,186.4
3915,1,186.7,48,0,5481,340,340,0,360,VLEO,186.7
3916,1,186.7,48,0,5481,340,340,0,360,VLEO,186.7
3917,1,186.9,48,0,5481,340,340,0,360,VLEO,186.9
3918,1,187,48,0,5481,340,340,0,360,VLEO,187
3919,1,187.2,48,0,5481,340,340,0,360,VLEO,187.2
3920,1,187.2,48,0,5481,340,340,0,360,VLEO,187.2
3921,1,187.5,48,0,5481,340,340,0,360,VLEO,187.5
3922,1,187.5,48,0,5481,340,340,0,360,VLEO,187.5
3923,1,187.8,48,0,5481,340,340,0,360,VLEO,187.8
3924,1,187.8,48,0,5481,340,340,0,360,VLEO,187.8
3925,1,188.1,48,0,5481,340,340,0,360,VLEO,188.1
3926,1,188.1,48,0,5481,340,340,0,360,VLEO,188.1
3927,1,188.4,48,0,5481,340,340,0,360,VLEO,188.4
3928,1,188.4,48,0,5481,340,340,0,360,VLEO,188.4
3929,1,188.7,48,0,5481,340,340,0,360,VLEO,188.7
3930,1,188.7,48,0,5481,340,340,0,360,VLEO,188.7
3931,1,189,48,0,5481,340,340,0,360,VLEO,189
3932,1,189,48,0,5481,340,340,0,360,VLEO,189
3933,1,189.3,48,0,5481,340,340,0,360,VLEO,189.3
3934,1,189.3,48,0,5481,340,340,0,360,VLEO,189.3
3935,1,189.6,48,0,5481,340,340,0,360,VLEO,189.6
3936,1,189.6,48,0,5481,340,340,0,360,VLEO,189.6
3937,1,189.9,48,0,5481,340,340,0,360,VLEO,189.9
3938,1,189.9,48,0,5481,340,340,0,360,VLEO,189.9
3939,1,190.1,48,0,5481,340,340,0,360,VLEO,190.1
3940,1,190.2,48,0,5481,340,340,0,360,VLEO,190.2
3941,1,190.4,48,0,5481,340,340,0,360,VLEO,190.4
3942,1,190.4,48,0,5481,340,340,0,360,VLEO,190.4
3943,1,190.7,48,0,5481,340,340,0,360,VLEO,190.7
3944,1,190.7,48,0,5481,340,340,0,360,VLEO,190.7
3945,1,191,48,0,5481,340,340,0,360,VLEO,191
3946,1,191,48,0,5481,340,340,0,360,VLEO,191
3947,1,191.3,48,0,5481,340,340,0,360,VLEO,191.3
3948,1,191.3,48,0,5481,340,340,0,360,VLEO,191.3
3949,1,191.6,48,0,5481,340,340,0,360,VLEO,191.6
3950,1,191.6,48,0,5481,340,340,0,360,VLEO,191.6
3951,1,191.9,48,0,5481,340,340,0,360,VLEO,191.9
3952,1,191.9,48,0,5481,340,340,0,360,VLEO,191.9
3953,1,192.2,48,0,5481,340,340,0,360,VLEO,192.2
3954,1,192.2,48,0,5481,340,340,0,360,VLEO,192.2
3955,1,192.5,48,0,5481,340,340,0,360,VLEO,192.5
3956,1,192.5,48,0,5481,340,340,0,360,VLEO,192.5
3957,1,192.8,48,0,5481,340,340,0,360,VLEO,192.8
3958,1,192.8,48,0,5481,340,340,0,360,VLEO,192.8
3959,1,193.1,48,0,5481,340,340,0,360,VLEO,193.1
3960,1,193.1,48,0,5481,340,340,0,360,VLEO,193.1
3961,1,193.3,48,0,5481,340,340,0,360,VLEO,193.3
3962,1,193.3,48,0,5481,340,340,0,360,VLEO,193.3
3963,1,193.6,48,0,5481,340,340,0,360,VLEO,193.6
3964,1,193.6,48,0,5481,340,340,0,360,VLEO,193.6
3965,1,193.9,48,0,5481,340,340,0,360,VLEO,193.9
3966,1,193.9,48,0,5481,340,340,0,360,VLEO,193.9
3967,1,194.2,48,0,5481,340,340,0,360,VLEO,194.2
3968,1,194.2,48,0,5481,340,340,0,360,VLEO,194.2
3969,1,194.5,48,0,5481,340,340,0,360,VLEO,194.5
3970,1,194.5,48,0,5481,340,340,0,360,VLEO,194.5
3971,1,194.8,48,0,5481,340,340,0,360,VLEO,194.8
3972,1,194.8,48,0,5481,340,340,0,360,VLEO,194.8
3973,1,195.1,48,0,5481,340,340,0,360,VLEO,195.1
3974,1,195.1,48,0,5481,340,340,0,360,VLEO,195.1
3975,1,195.4,48,0,5481,340,340,0,360,VLEO,195.4
3976,1,195.4,48,0,5481,340,340,0,360,VLEO,195.4
3977,1,195.7,48,0,5481,340,340,0,360,VLEO,195.7
3978,1,195.7,48,0,5481,340,340,0,360,VLEO,195.7
3979,1,196,48,0,5481,340,340,0,360,VLEO,196
3980,1,196,48,0,5481,340,340,0,360,VLEO,196
3981,1,196.2,48,0,5481,340,340,0,360,VLEO,196.2
3982,1,196.3,48,0,5481,340,340,0,360,VLEO,196.3
3983,1,196.5,48,0,5481,340,340,0,360,VLEO,196.5
3984,1,196.5,48,0,5481,340,340,0,360,VLEO,196.5
3985,1,196.8,48,0,5481,340,340,0,360,VLEO,196.8
3986,1,196.8,48,0,5481,340,340,0,360,VLEO,196.8
3987,1,197.1,48,0,5481,340,340,0,360,VLEO,197.1
3988,1,197.1,48,0,5481,340,340,0,360,VLEO,197.1
3989,1,197.4,48,0,5481,340,340,0,360,VLEO,197.4
3990,1,197.4,48,0,5481,340,340,0,360,VLEO,197.4
3991,1,197.7,48,0,5481,340,340,0,360,VLEO,197.7
3992,1,197.7,48,0,5481,340,340,0,360,VLEO,197.7
3993,1,198,48,0,5481,340,340,0,360,VLEO,198
3994,1,198,48,0,5481,340,340,0,360,VLEO,198
3995,1,198.3,48,0,5481,340,340,0,360,VLEO,198.3
3996,1,198.3,48,0,5481,340,340,0,360,VLEO,198.3
3997,1,198.6,48,0,5481,340,340,0,360,VLEO,198.6
3998,1,198.6,48,0,5481,340,340,0,360,VLEO,198.6
3999,1,198.9,48,0,5481,340,340,0,360,VLEO,198.9
4000,1,198.9,48,0,5481,340,340,0,360,VLEO,198.9
4001,1,199.2,48,0,5481,340,340,0,360,VLEO,199.2
4002,1,199.2,48,0,5481,340,340,0,360,VLEO,199.2
4003,1,199.4,48,0,5481,340,340,0,360,VLEO,199.4
4004,1,199.5,48,0,5481,340,340,0,360,VLEO,199.5
4005,1,199.7,48,0,5481,340,340,0,360,VLEO,199.7
4006,1,199.7,48,0,5481,340,340,0,360,VLEO,199.7
4007,1,200,48,0,5481,340,340,0,360,VLEO,200
4008,1,200,48,0,5481,340,340,0,360,VLEO,200
4009,1,200.3,48,0,5481,340,340,0,360,VLEO,200.3
4010,1,200.3,48,0,5481,340,340,0,360,VLEO,200.3
4011,1,200.6,48,0,5481,340,340,0,360,VLEO,200.6
4012,1,200.6,48,0,5481,340,340,0,360,VLEO,200.6
4013,1,200.9,48,0,5481,340,340,0,360,VLEO,200.9
4014,1,200.9,48,0,5481,340,340,0,360,VLEO,200.9
4015,1,201.2,48,0,5481,340,340,0,360,VLEO,201.2
4016,1,201.2,48,0,5481,340,340,0,360,VLEO,201.2
4017,1,201.5,48,0,5481,340,340,0,360,VLEO,201.5
4018,1,201.5,48,0,5481,340,340,0,360,VLEO,201.5
4019,1,201.8,48,0,5481,340,340,0,360,VLEO,201.8
4020,1,201.8,48,0,5481,340,340,0,360,VLEO,201.8
4021,1,202.1,48,0,5481,340,340,0,360,VLEO,202.1
4022,1,202.1,48,0,5481,340,340,0,360,VLEO,202.1
4023,1,202.4,48,0,5481,340,340,0,360,VLEO,202.4
4024,1,202.4,48,0,5481,340,340,0,360,VLEO,202.4
4025,1,202.6,48,0,5481,340,340,0,360,VLEO,202.6
4026,1,202.7,48,0,5481,340,340,0,360,VLEO,202.7
4027,1,202.9,48,0,5481,340,340,0,360,VLEO,202.9
4028,1,202.9,48,0,5481,340,340,0,360,VLEO,202.9
4029,1,203.2,48,0,5481,340,340,0,360,VLEO,203.2
4030,1,203.2,48,0,5481,340,340,0,360,VLEO,203.2
4031,1,203.5,48,0,5481,340,340,0,360,VLEO,203.5
4032,1,203.5,48,0,5481,340,340,0,360,VLEO,203.5
4033,1,203.8,48,0,5481,340,340,0,360,VLEO,203.8
4034,1,203.8,48,0,5481,340,340,0,360,VLEO,203.8
4035,1,204.1,48,0,5481,340,340,0,360,VLEO,204.1
4036,1,204.1,48,0,5481,340,340,0,360,VLEO,204.1
4037,1,204.4,48,0,5481,340,340,0,360,VLEO,204.4
4038,1,204.4,48,0,5481,340,340,0,360,VLEO,204.4
4039,1,204.7,48,0,5481,340,340,0,360,VLEO,204.7
4040,1,204.7,48,0,5481,340,340,0,360,VLEO,204.7
4041,1,205,48,0,5481,340,340,0,360,VLEO,205
4042,1,205,48,0,5481,340,340,0,360,VLEO,205
4043,1,205.3,48,0,5481,340,340,0,360,VLEO,205.3
4044,1,205.3,48,0,5481,340,340,0,360,VLEO,205.3
4045,1,205.6,48,0,5481,340,340,0,360,VLEO,205.6
4046,1,205.6,48,0,5481,340,340,0,360,VLEO,205.6
4047,1,205.8,48,0,5481,340,340,0,360,VLEO,205.8
4048,1,205.8,48,0,5481,340,340,0,360,VLEO,205.8
4049,1,206.1,48,0,5481,340,340,0,360,VLEO,206.1
4050,1,206.1,48,0,5481,340,340,0,360,VLEO,206.1
4051,1,206.4,48,0,5481,340,340,0,360,VLEO,206.4
4052,1,206.4,48,0,5481,340,340,0,360,VLEO,206.4
4053,1,206.7,48,0,5481,340,340,0,360,VLEO,206.7
4054,1,206.7,48,0,5481,340,340,0,360,VLEO,206.7
4055,1,207,48,0,5481,340,340,0,360,VLEO,207
4056,1,207,48,0,5481,340,340,0,360,VLEO,207
4057,1,207.3,48,0,5481,340,340,0,360,VLEO,207.3
4058,1,207.3,48,0,5481,340,340,0,360,VLEO,207.3
4059,1,207.6,48,0,5481,340,340,0,360,VLEO,207.6
4060,1,207.6,48,0,5481,340,340,0,360,VLEO,207.6
4061,1,207.9,48,0,5481,340,340,0,360,VLEO,207.9
4062,1,207.9,48,0,5481,340,340,0,360,VLEO,207.9
4063,1,208.2,48,0,5481,340,340,0,360,VLEO,208.2
4064,1,208.2,48,0,5481,340,340,0,360,VLEO,208.2
4065,1,208.5,48,0,5481,340,340,0,360,VLEO,208.5
4066,1,208.5,48,0,5481,340,340,0,360,VLEO,208.5
4067,1,208.7,48,0,5481,340,340,0,360,VLEO,208.7
4068,1,208.8,48,0,5481,340,340,0,360,VLEO,208.8
4069,1,209,48,0,5481,340,340,0,360,VLEO,209
4070,1,209,48,0,5481,340,340,0,360,VLEO,209
4071,1,209.3,48,0,5481,340,340,0,360,VLEO,209.3
4072,1,209.3,48,0,5481,340,340,0,360,VLEO,209.3
4073,1,209.6,48,0,5481,340,340,0,360,VLEO,209.6
4074,1,209.6,48,0,5481,340,340,0,360,VLEO,209.6
4075,1,209.9,48,0,5481,340,340,0,360,VLEO,209.9
4076,1,209.9,48,0,5481,340,340,0,360,VLEO,209.9
4077,1,210.2,48,0,5481,340,340,0,360,VLEO,210.2
4078,1,210.2,48,0,5481,340,340,0,360,VLEO,210.2
4079,1,210.5,48,0,5481,340,340,0,360,VLEO,210.5
4080,1,210.5,48,0,5481,340,340,0,360,VLEO,210.5
4081,1,210.8,48,0,5481,340,340,0,360,VLEO,210.8
4082,1,210.8,48,0,5481,340,340,0,360,VLEO,210.8
4083,1,211.1,48,0,5481,340,340,0,360,VLEO,211.1
4084,1,211.1,48,0,5481,340,340,0,360,VLEO,211.1
4085,1,211.4,48,0,5481,340,340,0,360,VLEO,211.4
4086,1,211.4,48,0,5481,340,340,0,360,VLEO,211.4
4087,1,211.7,48,0,5481,340,340,0,360,VLEO,211.7
4088,1,211.7,48,0,5481,340,340,0,360,VLEO,211.7
4089,1,211.9,48,0,5481,340,340,0,360,VLEO,211.9
4090,1,212,48,0,5481,340,340,0,360,VLEO,212
4091,1,212.2,48,0,5481,340,340,0,360,VLEO,212.2
4092,1,212.2,48,0,5481,340,340,0,360,VLEO,212.2
4093,1,212.5,48,0,5481,340,340,0,360,VLEO,212.5
4094,1,212.5,48,0,5481,340,340,0,360,VLEO,212.5
4095,1,212.8,48,0,5481,340,340,0,360,VLEO,212.8
4096,1,212.8,48,0,5481,340,340,0,360,VLEO,212.8
4097,1,213.1,48,0,5481,340,340,0,360,VLEO,213.1
4098,1,213.1,48,0,5481,340,340,0,360,VLEO,213.1
4099,1,213.4,48,0,5481,340,340,0,360,VLEO,213.4
4100,1,213.4,48,0,5481,340,340,0,360,VLEO,213.4
4101,1,213.7,48,0,5481,340,340,0,360,VLEO,213.7
4102,1,213.7,48,0,5481,340,340,0,360,VLEO,213.7
4103,1,214,48,0,5481,340,340,0,360,VLEO,214
4104,1,214,48,0,5481,340,340,0,360,VLEO,214
4105,1,214.3,48,0,5481,340,340,0,360,VLEO,214.3
4106,1,214.3,48,0,5481,340,340,0,360,VLEO,214.3
4107,1,214.6,48,0,5481,340,340,0,360,VLEO,214.6
4108,1,214.6,48,0,5481,340,340,0,360,VLEO,214.6
4109,1,214.9,48,0,5481,340,340,0,360,VLEO,214.9
4110,1,214.9,48,0,5481,340,340,0,360,VLEO,214.9
4111,1,215.1,48,0,5481,340,340,0,360,VLEO,215.1
4112,1,215.2,48,0,5481,340,340,0,360,VLEO,215.2
4113,1,215.4,48,0,5481,340,340,0,360,VLEO,215.4
4114,1,215.4,48,0,5481,340,340,0,360,VLEO,215.4
4115,1,215.7,48,0,5481,340,340,0,360,VLEO,215.7
4116,1,215.7,48,0,5481,340,340,0,360,VLEO,215.7
4117,1,216,48,0,5481,340,340,0,360,VLEO,216
4118,1,216,48,0,5481,340,340,0,360,VLEO,216
4119,1,216.3,48,0,5481,340,340,0,360,VLEO,216.3
4120,1,216.3,48,0,5481,340,340,0,360,VLEO,216.3
4121,1,216.6,48,0,5481,340,340,0,360,VLEO,216.6
4122,1,216.6,48,0,5481,340,340,0,360,VLEO,216.6
4123,1,216.9,48,0,5481,340,340,0,360,VLEO,216.9
4124,1,216.9,48,0,5481,340,340,0,360,VLEO,216.9
4125,1,217.2,48,0,5481,340,340,0,360,VLEO,217.2
4126,1,217.2,48,0,5481,340,340,0,360,VLEO,217.2
4127,1,217.5,48,0,5481,340,340,0,360,VLEO,217.5
4128,1,217.5,48,0,5481,340,340,0,360,VLEO,217.5
4129,1,217.8,48,0,5481,340,340,0,360,VLEO,217.8
4130,1,217.8,48,0,5481,340,340,0,360,VLEO,217.8
4131,1,218.1,48,0,5481,340,340,0,360,VLEO,218.1
4132,1,218.1,48,0,5481,340,340,0,360,VLEO,218.1
4133,1,218.3,48,0,5481,340,340,0,360,VLEO,218.3
4134,1,218.4,48,0,5481,340,340,0,360,VLEO,218.4
4135,1,218.6,48,0,5481,340,340,0,360,VLEO,218.6
4136,1,218.6,48,0,5481,340,340,0,360,VLEO,218.6
4137,1,218.9,48,0,5481,340,340,0,360,VLEO,218.9
4138,1,218.9,48,0,5481,340,340,0,360,VLEO,218.9
4139,1,219.2,48,0,5481,340,340,0,360,VLEO,219.2
4140,1,219.2,48,0,5481,340,340,0,360,VLEO,219.2
4141,1,219.5,48,0,5481,340,340,0,360,VLEO,219.5
4142,1,219.5,48,0,5481,340,340,0,360,VLEO,219.5
4143,1,219.8,48,0,5481,340,340,0,360,VLEO,219.8
4144,1,219.8,48,0,5481,340,340,0,360,VLEO,219.8
4145,1,220.1,48,0,5481,340,340,0,360,VLEO,220.1
4146,1,220.1,48,0,5481,340,340,0,360,VLEO,220.1
4147,1,220.4,48,0,5481,340,340,0,360,VLEO,220.4
4148,1,220.4,48,0,5481,340,340,0,360,VLEO,220.4
4149,1,220.7,48,0,5481,340,340,0,360,VLEO,220.7
4150,1,220.7,48,0,5481,340,340,0,360,VLEO,220.7
4151,1,221,48,0,5481,340,340,0,360,VLEO,221
4152,1,221,48,0,5481,340,340,0,360,VLEO,221
4153,1,221.3,48,0,5481,340,340,0,360,VLEO,221.3
4154,1,221.3,48,0,5481,340,340,0,360,VLEO,221.3
4155,1,221.5,48,0,5481,340,340,0,360,VLEO,221.5
4156,1,221.5,48,0,5481,340,340,0,360,VLEO,221.5
4157,1,221.8,48,0,5481,340,340,0,360,VLEO,221.8
4158,1,221.8,48,0,5481,340,340,0,360,VLEO,221.8
4159,1,222.1,48,0,5481,340,340,0,360,VLEO,222.1
4160,1,222.1,48,0,5481,340,340,0,360,VLEO,222.1
4161,1,222.4,48,0,5481,340,340,0,360,VLEO,222.4
4162,1,222.4,48,0,5481,340,340,0,360,VLEO,222.4
4163,1,222.7,48,0,5481,340,340,0,360,VLEO,222.7
4164,1,222.7,48,0,5481,340,340,0,360,VLEO,222.7
4165,1,223,48,0,5481,340,340,0,360,VLEO,223
4166,1,223,48,0,5481,340,340,0,360,VLEO,223
4167,1,223.3,48,0,5481,340,340,0,360,VLEO,223.3
4168,1,223.3,48,0,5481,340,340,0,360,VLEO,223.3
4169,1,223.6,48,0,5481,340,340,0,360,VLEO,223.6
4170,1,223.6,48,0,5481,340,340,0,360,VLEO,223.6
4171,1,223.9,48,0,5481,340,340,0,360,VLEO,223.9
4172,1,223.9,48,0,5481,340,340,0,360,VLEO,223.9
4173,1,224.2,48,0,5481,340,340,0,360,VLEO,224.2
4174,1,224.2,48,0,5481,340,340,0,360,VLEO,224.2
4175,1,224.5,48,0,5481,340,340,0,360,VLEO,224.5
4176,1,224.5,48,0,5481,340,340,0,360,VLEO,224.5
4177,1,224.7,48,0,5481,340,340,0,360,VLEO,224.7
4178,1,224.7,48,0,5481,340,340,0,360,VLEO,224.7
4179,1,225,48,0,5481,340,340,0,360,VLEO,225
4180,1,225,48,0,5481,340,340,0,360,VLEO,225
4181,1,225.3,48,0,5481,340,340,0,360,VLEO,225.3
4182,1,225.3,48,0,5481,340,340,0,360,VLEO,225.3
4183,1,225.6,48,0,5481,340,340,0,360,VLEO,225.6
4184,1,225.6,48,0,5481,340,340,0,360,VLEO,225.6
4185,1,225.9,48,0,5481,340,340,0,360,VLEO,225.9
4186,1,225.9,48,0,5481,340,340,0,360,VLEO,225.9
4187,1,226.2,48,0,5481,340,340,0,360,VLEO,226.2
4188,1,226.2,48,0,5481,340,340,0,360,VLEO,226.2
4189,1,226.5,48,0,5481,340,340,0,360,VLEO,226.5
4190,1,226.5,48,0,5481,340,340,0,360,VLEO,226.5
4191,1,226.8,48,0,5481,340,340,0,360,VLEO,226.8
4192,1,226.8,48,0,5481,340,340,0,360,VLEO,226.8
4193,1,227.1,48,0,5481,340,340,0,360,VLEO,227.1
4194,1,227.1,48,0,5481,340,340,0,360,VLEO,227.1
4195,1,227.4,48,0,5481,340,340,0,360,VLEO,227.4
4196,1,227.4,48,0,5481,340,340,0,360,VLEO,227.4
4197,1,227.7,48,0,5481,340,340,0,360,VLEO,227.7
4198,1,227.7,48,0,5481,340,340,0,360,VLEO,227.7
4199,1,227.9,48,0,5481,340,340,0,360,VLEO,227.9
4200,1,227.9,48,0,5481,340,340,0,360,VLEO,227.9
4201,1,228.2,48,0,5481,340,340,0,360,VLEO,228.2
4202,1,228.2,48,0,5481,340,340,0,360,VLEO,228.2
4203,1,228.5,48,0,5481,340,340,0,360,VLEO,228.5
4204,1,228.5,48,0,5481,340,340,0,360,VLEO,228.5
4205,1,228.8,48,0,5481,340,340,0,360,VLEO,228.8
4206,1,228.8,48,0,5481,340,340,0,360,VLEO,228.8
4207,1,229.1,48,0,5481,340,340,0,360,VLEO,229.1
4208,1,229.1,48,0,5481,340,340,0,360,VLEO,229.1
4209,1,229.4,48,0,5481,340,340,0,360,VLEO,229.4
4210,1,229.4,48,0,5481,340,340,0,360,VLEO,229.4
4211,1,229.7,48,0,5481,340,340,0,360,VLEO,229.7
4212,1,229.7,48,0,5481,340,340,0,360,VLEO,229.7
4213,1,230,48,0,5481,340,340,0,360,VLEO,230
4214,1,230,48,0,5481,340,340,0,360,VLEO,230
4215,1,230.3,48,0,5481,340,340,0,360,VLEO,230.3
4216,1,230.3,48,0,5481,340,340,0,360,VLEO,230.3
4217,1,230.6,48,0,5481,340,340,0,360,VLEO,230.6
4218,1,230.6,48,0,5481,340,340,0,360,VLEO,230.6
4219,1,230.9,48,0,5481,340,340,0,360,VLEO,230.9
4220,1,230.9,48,0,5481,340,340,0,360,VLEO,230.9
4221,1,231.1,48,0,5481,340,340,0,360,VLEO,231.1
4222,1,231.1,48,0,5481,340,340,0,360,VLEO,231.1
4223,1,231.4,48,0,5481,340,340,0,360,VLEO,231.4
4224,1,231.4,48,0,5481,340,340,0,360,VLEO,231.4
4225,1,231.7,48,0,5481,340,340,0,360,VLEO,231.7
4226,1,231.7,48,0,5481,340,340,0,360,VLEO,231.7
4227,1,232,48,0,5481,340,340,0,360,VLEO,232
4228,1,232,48,0,5481,340,340,0,360,VLEO,232
4229,1,232.3,48,0,5481,340,340,0,360,VLEO,232.3
4230,1,232.3,48,0,5481,340,340,0,360,VLEO,232.3
4231,1,232.6,48,0,5481,340,340,0,360,VLEO,232.6
4232,1,232.6,48,0,5481,340,340,0,360,VLEO,232.6
4233,1,232.9,48,0,5481,340,340,0,360,VLEO,232.9
4234,1,232.9,48,0,5481,340,340,0,360,VLEO,232.9
4235,1,233.2,48,0,5481,340,340,0,360,VLEO,233.2
4236,1,233.2,48,0,5481,340,340,0,360,VLEO,233.2
